0.0,-0.9899349
0.0,-0.98891604
0.0,-0.9886574
0.0,-0.99036497
0.0,-0.9859943
0.0,-0.9894569
0.0,-0.9905057
0.0,-0.99058014
0.0,-0.99035645
0.0,-0.9893433
0.0,-0.9893881
0.0,-0.9905823
0.0,-0.9840619
0.0,-0.98436207
0.0,-0.990332
0.0,-0.99028724
0.0,-0.990531
0.0,-0.9904368
0.0,-0.9905935
0.0,-0.9904702
0.0,-0.99041384
0.0,-0.9874291
0.0,-0.99062806
0.0,-0.9899855
0.0,-0.9904107
0.0,-0.9899534
0.0,-0.98481005
0.0,-0.9904123
0.0,-0.9899072
0.0,-0.9904529
0.0,-0.98958373
0.0,-0.9904915
0.0,-0.9890301
0.0,-0.989033
0.0,-0.98954976
0.0,-0.99026346
0.0,-0.9906246
0.0,-0.99053407
0.0,-0.99058515
0.0,-0.99043465
0.0,-0.9872237
0.0,-0.9357271
0.0,-0.99039197
0.0,-0.9038025
0.0,-0.99048156
0.0,-0.9902325
0.0,-0.9891516
0.0,-0.9906085
0.0,-0.97523683
0.0,-0.99062335
0.0,-0.9899849
0.0,-0.9811456
0.0,-0.99035704
0.0,-0.9874518
0.0,-0.99062437
0.0,-0.9903886
0.0,-0.99058306
0.0,-0.99030435
0.0,-0.98851764
0.0,-0.990624
0.0,-0.9905361
0.0,-0.98952883
0.0,-0.9905453
0.0,-0.9833089
0.0,-0.990425
0.0,-0.9904974
0.0,-0.99033916
0.0,-0.9875459
0.0,-0.98944193
0.0,-0.9899481
0.0,-0.96634054
0.0,-0.9896672
0.0,-0.9897215
0.0,-0.9899115
0.0,-0.99042255
0.0,-0.98335874
0.0,-0.9840039
0.0,-0.9901608
0.0,-0.98935163
0.0,-0.99061686
0.0,-0.9900543
0.0,-0.98947936
0.0,-0.99062407
0.0,-0.9892145
0.0,-0.99062747
0.0,-0.99043256
0.0,-0.9889627
0.0,-0.9898162
0.0,-0.99049604
0.0,-0.9903111
0.0,-0.99026674
0.0,-0.95096534
